433.566896504024	116.789804703323
363.529798538191	73.062328994507
244.936288878787	263.468660868937
299.644701505313	42.0224189823493
326.674150394741	271.092666313751
470.002448278014	186.201090676244
319.52536456706	481.069560886361
151.410199658247	59.7252664584666
322.238396408269	464.665722192731
247.46326956409	442.009521806613
481.230661736103	456.820548156044
489.409518742235	325.426061261212
403.02119648573	276.13604438887
34.244043139508	76.6239018675406
411.329305235296	431.551684007747
67.4149434755091	465.450494489167
378.358274335973	153.861542056315
244.189120091265	261.511716099456
314.008672151482	182.621104272548
152.682708027773	375.690305384342
357.624916369794	382.9999688752
164.341755208792	427.971995147411
291.947574169841	234.483343989355
160.167587960139	321.485082264058
448.879401688697	475.694359226385
272.64728726563	41.2516512072179
180.674760690657	399.037821800448
243.627470111474	254.319612791762
118.601923466427	216.865319374949
86.0039049363695	214.533287100727
95.4235164753627	74.8806627076119
137.387370665092	125.50460294378
135.682245055214	408.764450219693
432.085676164599	486.484554120107
353.501053235261	468.805814743275
378.719599095173	335.61675926391
431.610683684237	364.87352944701
228.109882497927	23.1158897606656
205.854090777226	13.2282598277088
312.345831391634	491.233668550849
121.842990323436	353.607923815958
472.155325291911	459.993927093688
146.714069439331	209.107383633964
17.1789789840113	253.282876107609
185.947161294054	389.328524671961
12.2112397770397	93.1590891662054
187.892823349452	247.91964705335
284.600432182429	289.336700779852
291.327090654522	86.7029404796194
81.7033981746063	20.8825698487926
382.332996562589	269.007762447232
136.844346132828	189.838151728734
392.100293849595	96.5467523022089
206.121005411725	147.657483466901
289.534049869748	383.267868156312
362.06207105238	459.098677447299
170.845459945034	182.783212773036
4.34867856581695	327.511098505231
109.511119879549	331.415059204679
329.369856638135	471.301161956973
226.043341041775	75.8424950293265
107.032277782913	117.017929140944
138.607644664589	91.1509225571062
178.903578944504	480.189760839101
162.794622218469	163.956237420905
52.2382606188767	411.672734173015
112.461138907354	71.6124875708483
409.610642854823	331.981428633444
369.555884721223	459.642103273887
191.936914888443	292.626943851355
301.54717120924	409.832544209668
34.6830872467253	159.722461118596
325.761020495323	40.9373962739483
127.45206861617	482.494918941287
1.30910061323084	122.317502621561
425.004454754293	376.659906829242
143.654714670731	72.8297048090026
85.852989224717	292.442149906186
387.542877392378	317.964411088498
444.496747864177	455.688009480946
252.365334642818	442.292728828033
303.653887873748	44.721496260725
138.014077495551	28.9271682270337
146.989987752168	376.654006966157
211.340569587424	354.041306001833
458.485847685952	125.196141450433
109.197219070513	2.46777512063272
419.639632257167	27.4779099232983
324.766270304564	214.438644146314
169.524849003414	366.426399877295
220.71643063426	258.380998443114
370.963962140959	248.696507089771
